"","created_at","text"
"20",2020-07-19,"five us navy teams will be deployed sunday to areas in south and southwest texas to help combat the spread of covid gov greg abbott says"
"21",2020-07-19,"mississippi gov tate reeves says the number of coronavirus hospitalizations in the state has nearly doubled in just over three weeks"
"22",2020-07-19,"commerce secretary wilbur ross has been hospitalized a spokesperson said he has minor noncoronavirus related issues"
"23",2020-07-18,"president trump says he will hold telephone town halls instead of large inperson campaign rallies because of the coronavirus pandemic"
"24",2020-07-18,"the us food and drug administration issues first emergency use authorization for covid pool testing"
"25",2020-07-18,"eightyfive infants under the age of months have tested positive for coronavirus in one texas county"
"26",2020-07-17,"florida's health officials report more than coronavirus related deaths for the fourth consecutive day"
"27",2020-07-17,"an unpublished document prepared for the white house coronavirus task force recommends that states in the virus red zone roll back reopening measures"
"28",2020-07-17,"more than new cases of coronavirus were reported in the us on thursday the most ever"
"29",2020-07-16,"the department of health and human services directed the cdc to reestablish public hospital data for coronavirus on their website after it was criticized because some of the data was removed"
"30",2020-07-16,"some covid hospital data has been removed from the cdc's website following the trump administration's decision to reroute coronavirus information"
"31",2020-07-16,"the republican national committee is planning to hold a scaledback national convention in jacksonville florida next month as the state struggles with a surge in covid cases"
"32",2020-07-16,"russian cyber attackers are targeting organizations involved in developing coronavirus vaccines the us uk and canadian governments allege"
"33",2020-07-15,"the rose parade has been canceled due to the coronavirus pandemic"
"34",2020-07-15,"oklahoma gov kevin stitt says he has tested positive for coronavirus"
"35",2020-07-15,"rerouting covid data is another example of cdc being sidelined a former cdc head says"
"36",2020-07-15,"us stocks soar at wednesday's opening bell after a coronavirus vaccine trial showed promising results"
"37",2020-07-15,"fiftyfour florida hospital icus have reached capacity as miamidade county reports covid ventilator use is up"
"38",2020-07-14,"mexico's foreign ministry has announced it is extending its border restrictions on nonessential travel from the us until august as coronavirus cases spike in america"
"39",2020-07-14,"the world should see a vaccine that protects people from covid within the next year to year and a half dr anthony fauci says"
"40",2020-07-14,"the first phase of trials for a covid vaccine showed that it worked to trigger an immune response with mild side effects a new study says"
"41",2020-07-14,"florida health officials report coronavirusrelated deaths breaking the state's record for most deaths in a single day due to covid"
"42",2020-07-14,"latin america and the caribbean have now recorded at least coronavirus deaths surpassing at least reported deaths in the us and canada follow live updates"
"43",2020-07-13,"increasing coronavirus cases in the us are leading to delays by as much as a week in getting test results a leading lab says"
"44",2020-07-13,"the chicago marathon scheduled for october has been cancelled this year because of the coronavirus pandemic the new york city and boston marathons had previously been called off"
"45",2020-07-13,"more than coronavirus cases have been reported in florida state health officials say if the state were a country it would be th on the list of most cases"
"46",2020-07-13,"nba star russell westbrook says he has tested positive for coronavirus he has not yet joined his houston rockets teammates in orlando ahead of the nba restart"
"47",2020-07-13,"new york city reports no coronavirus deaths over a hour period a first for the city since the pandemic began follow live updates"
"48",2020-07-13,"the bulgarian government reopens bars and clubs nationwide just three days after shutting them due to an increase in coronavirus cases follow live updates"
"49",2020-07-12,"florida reports at least new covid cases the highest number reported in a single day by any state since the coronavirus pandemic began"
"50",2020-07-12,"new york state is closely monitoring a covid uptick linked to georgia"
"51",2020-07-12,"famed bollywood actress aishwarya rai bachchan tests positive for coronavirus after her fatherinlaw and husband both enter the hospital"
"52",2020-07-12,"bollywood superstar amitabh bachchan is in stable condition with covid symptoms in a hospital isolation unit"
"53",2020-07-11,"bollywood superstar amitabh bachchan hailed by some as india's greatest living actor has been hospitalized after testing positive for coronavirus his twitter account says"
"54",2020-07-11,"update the florida department of health acknowledged a miscalculation in their daily covid death increase and issued a correction the state is now reporting additional deaths not this tweet replaces a previous tweet that contained the error"
"55",2020-07-11,"new york state recorded its lowest threeday death toll average from coronavirus since march the governor said"
"56",2020-07-10,"a judge postponed the first federal execution in over years because the coronavirus pandemic has made the families of the killer's victims concerned about traveling to witness the execution"
"57",2020-07-10,"the who says it is very unlikely that coronavirus can be eradicated or eliminated any time soon"
"58",2020-07-10,"about one in six state lawmakers in mississippi have tested positive for coronavirus a health official says"
"59",2020-07-10,"in florida's miamidade county more than of coronavirus tests thursday were positive"
"60",2020-07-09,"a circuit judge ordered kentucky gov beshear to cease issuing or enforcing executive orders related to covid the same day beshear signed an order on face coverings"
"61",2020-07-09,"the big ten conference says all fall sports including football will participate in a conferenceonly schedule due to health and safety concerns surrounding covid"
"62",2020-07-09,"a california lawmaker has been hospitalized with coronavirus after working in the state capitol where several others were infected"
"63",2020-07-09,"the variability and striking transmissibility of covid makes the virus a perfect storm dr fauci says"
"64",2020-07-09,"coronavirus hotspots should pause reopening not shut down again dr fauci says the remarks come after he told the wall street journal states with a covid problem should seriously look at shutting down"
"65",2020-07-09,"florida reports new coronavirus deaths a singleday high for the state follow live updates on the pandemic here"
"66",2020-07-09,"united and american airlines are canceling flights to and from hong kong after the city said it would require all crew members to be tested for covid upon arrival"
"67",2020-07-09,"german chancellor angela merkel warns that lies and disinformation have emerged during the coronavirus pandemic"
"68",2020-07-08,"the university of north carolina has suspended the football program's voluntary workout program after players and staff tested positive for covid follow live updates"
"69",2020-07-08,"brazilian president jair bolsonaro vetoes several points of a law aimed at protecting indigenous communities against covid"
"70",2020-07-08,"the democratic mayor of houston stops the texas republican party from holding its state convention inperson next week amid a spike in coronavirus cases"
"71",2020-07-08,"us coronavirus cases now top million after infections spread at a ferocious pace to another million people in just days"
"72",2020-07-08,"at least icus in florida have reached capacity officials say as the worsening coronavirus pandemic hit a series of somber peaks across the us"
"73",2020-07-07,"the university of washington's model predicts more than covid deaths in the us by november the projection could change though depending on new data"
"74",2020-07-07,"in response to surges in coronavirus cases the us department of health and human services announces the launch of new testing sites in three hotspots"
"75",2020-07-07,"mexico's covid cases are up and deaths have increased since the country entered its new normal phase of reopening on june follow live updates"
"76",2020-07-07,"brazilian president bolsonaro tests positive for covid he has downplayed the pandemic and often skips wearing a mask"
"77",2020-07-07,"president trump is expected to travel to doral florida a coronavirus hotspot later this week he will visit us southern command for a briefing on drug trafficking"
"78",2020-07-06,"chuck grassley who at is the senate's oldest republican says he will skip the republican national convention because of coronavirus concerns"
"79",2020-07-06,"atlanta mayor keisha lance bottoms says she has tested positive for covid she says she has no symptoms follow live updates"
"80",2020-07-06,"as coronavirus cases continue to surge in florida some hospitals in the state are nearing capacity"
"81",2020-07-06,"more than cases of coronavirus cases in texas have come from child care facilities the state says"
"82",2020-07-06,"the pga tour reverses its previous plan and will not allow spectators at the memorial tournament next week in dublin ohio because of rapidly changing dynamics of the covid pandemic"
"83",2020-07-06,"broadway actor nick cordero who had admirers across the world rallying for his recovery dies at after a battle with covid"
"84",2020-07-05,"at the university of washington in seattle students have tested positive for coronavirus of them residents of fraternity houses officials say"
"85",2020-07-05,"florida reports new coronavirus cases bringing the total number of cases in the state to"
"86",2020-07-05,"illinois sen tammy duckworth condemns trump's divisive message at mount rushmore saying his priorities are all wrong and adding that he has failed in his response to the coronavirus pandemic"
"87",2020-07-05,"the fda commissioner declines to defend trump's unfounded claim that of covid cases are totally harmless and refuses to say whether it is false"
"88",2020-07-05,"i'm not going to get into who's right and who is wrong fda commissioner dr stephen hahn says when pressed about the misleading claim president trump made that of coronavirus cases in america are totally harmless cnnsotu"
"89",2020-07-04,"florida reported more than coronavirus cases on saturday the state's largest number of new cases in one day"
"90",2020-07-04,"kimberly guilfoyle donald trump jr's girlfriend and a top trump campaign official has tested positive for coronavirus a source says"
"91",2020-07-03,"seventime nascar cup series champion jimmie johnson has tested positive for covid and will miss sunday's race in indianapolis his team says"
"92",2020-07-03,"at least secret service agents remain in phoenix after coming down with coronavirus while preparing for a visit by vp mike pence sources say"
"93",2020-07-03,"more than of people tested for coronavirus thursday in south carolina tested positive the state health agency says"
"94",2020-07-03,"the surgeon general says the flat us covid death rate should be viewed cautiously as deaths can lag at least two weeks"
"95",2020-07-03,"the supreme court temporarily blocked a lower court order that would have cleared the way for more people in alabama to vote by absentee ballot during covid"
"96",2020-07-02,"the mayor of miamidade county in florida is issuing a countywide curfew to control the spread of covid"
"97",2020-07-02,"chicago issued a new order mandating people entering the city from states experiencing a surge in new covid cases to quarantine for a day period"
"98",2020-07-02,"the governor of texas issued an executive order mandating face coverings in public places in counties with or more positive covid cases"
"99",2020-07-02,"former presidential candidate herman cain is hospitalized with covid as cochair of black voices for trump he was at the tulsa rally and his website notes recent travel to other places including arizona"
"100",2020-07-02,"it took a little more than two months for the us to record its first coronavirus cases now it has seen that many cases reported in a single day"
"101",2020-07-02,"the united states has reported at least new coronavirus cases in a single day reaching a new high according to data compiled by johns hopkins university"
"102",2020-07-01,"the us house passed an extension of the billion paycheck protection program fewer than hours after the program shut its doors moving one step closer to reopening the cornerstone small business coronavirus relief effort"
"103",2020-07-01,"the security checkpoint at the atlanta airport's main terminal is currently closed for cleaning after an employee there tested positive for the coronavirus the tsa says"
"104",2020-07-01,"kroger health has been granted emergency use authorization by the us food and drug administration for its covid test home collection kit the company announced"
"105",2020-07-01,"a covid vaccine candidate has yielded positive data in early tests according to findings released by us drugmaker pfizer and germany's biontech follow live updates"
"106",2020-06-30,"dr fauci testifies that the us is going in the wrong direction and the covid death toll will be very disturbing if current trends persist"
"107",2020-06-30,"president trump's campaign has scrapped plans to hold a rally in alabama next weekend as concerns heighten over coronavirus infections rising in the us"
"108",2020-06-30,"the rest of this year's world rugby sevens series is canceled due to the coronavirus pandemic the sport's governing body says"
"109",2020-06-29,"at least three major league baseball players say they will not play in the upcoming rescheduled season because of concerns about coronavirus"
"110",2020-06-29,"mtv's video music awards will be held at the barclays center in brooklyn new york on august gov andrew cuomo says follow coronavirus headlines here"
"111",2020-06-28,"more than people have died from coronavirus a count from johns hopkins university says more than of them were in the us"
"112",2020-06-28,"california gov newsom orders bars closed in seven counties including los angeles county because of the surge in coronavirus cases"
"113",2020-06-28,"miami's beaches popular with residents and tourists will close for fourth of july weekend as officials keep an eye on the rapidly rising number of new coronavirus cases in the area"
"114",2020-06-28,"the number of confirmed covid cases worldwide surpasses million according to a tally from johns hopkins university follow live updates"
"115",2020-06-27,"residents of east lansing michigan have been asked to selfquarantine after roughly people contracted covid at a bar earlier this month"
"116",2020-06-27,"florida reported new coronavirus cases on saturday marking the highest single day reporting since the start of the pandemic according to the florida department of health"
"117",2020-06-27,"more than new coronavirus cases were reported in the us on friday a count by johns hopkins university shows higher than any previous day"
"118",2020-06-26,"trump ally roger stone has been ordered to begin his threeyear prison sentence july a federal judge rejected his request for a longer delay over coronavirus fears"
"119",2020-06-26,"americans are unlikely to be allowed to travel to the european union when it reopens next week because of us coronavirus cases eu officials tell cnn"
"120",2020-06-26,"the us supreme court denies a request from texas democrats to expand access to votebymail in the state amid the coronavirus pandemic"
"121",2020-06-26,"california's governor is advising a county's health department to reinstate its stayhome orders after it had a rise in coronavirus cases"
"122",2020-06-26,"at least states have rolled back or paused their reopening plans as the number of coronavirus cases rises in parts of the country"
"123",2020-06-26,"florida suspends alcohol consumption in bars as the state announces a record singleday increase of nearly new coronavirus cases follow live updates"
"124",2020-06-26,"texas gov abbott puts new limits on some businesses and activities as coronavirus cases surge taking specific aim at some bars and outdoor activities"
"125",2020-06-26,"the united states saw a record number of new coronavirus cases in a single day with reported thursday according to johns hopkins university"
"126",2020-06-26,"the white house has announced that vice president mike pence will lead a public coronavirus task force briefing friday morning the first public meeting in almost two months"
"127",2020-06-25,"texas is pausing its plans to reopen as covid cases increase the state is currently in phase iii with businesses allowed to operate at capacity"
"128",2020-06-25,"dozens of secret service agents will be quarantined as a covid precaution after president trump's tulsa rally a law enforcement official says"
"129",2020-06-24,"former national security adviser john bolton says he does not have confidence in president trump's response to coronavirus turning a blind eye to all these early signs i think hampered the country's ability to deal with this and continues to do so"
"130",2020-06-24,"the democratic national convention committee will scale back this summer's convention considerably and is advising state delegates not to plan to travel to milwaukee due to the coronavirus pandemic joe biden still plans to accept the nomination there"
"131",2020-06-24,"new york new jersey and connecticut issued a travel advisory that requires people arriving from states with high coronavirus rates to quarantine for days"
"132",2020-06-24,"this year's new york city marathon has been canceled because of coronavirus concerns event organizers announced the annual event considered the world's largest marathon was scheduled for nov"
"133",2020-06-24,"new research suggests black lives matter protests across the us have not led to a jump in coronavirus cases"
"134",2020-06-24,"washington gov jay inslee has announced that a new statewide mandate requiring residents to wear face masks will go into effect later this week in response to a new surge of coronavirus cases"
"135",2020-06-23,"as european union nations continue to ease coronavirus restrictions the eu is considering recommending that member states block american visitors from visiting their countries due to the surge of coronavirus cases in the us according to two eu diplomats"
"136",2020-06-23,"we are going to be doing more testing not less dr anthony fauci says as president trump has come under fire for saying that he told staff to slow down coronavirus testing to hide the discovery of more cases"
"137",2020-06-23,"dr anthony fauci said it really is a mixed bag on where the us is in its fight against covid he says some states are doing well but described the rise in cases in some parts of the country as a disturbing surge of infections"
"138",2020-06-23,"novak djokovic has tested positive for the coronavirus following an exhibition event he organized in croatia"
"139",2020-06-23,"the german state of north rhinewestphalia has reimposed lockdown in the area around a meat factory hit by a mass covid outbreak"
"140",2020-06-23,"an additional million children in south asia could be pushed into poverty due to the continuing spread of coronavirus throughout much of the region according to a new report released by the united nations children's agency"
"141",2020-06-22,"houstonarea hospitals have seen a increase in coronavirus patients this month the health department says"
"142",2020-06-22,"breaking two more trump campaign staffers test positive for the coronavirus after tulsa rally"
"143",2020-06-22,"saudi arabia will allow a limited number of hajj pilgrims this year because of coronavirus and restrict it to people in the country"
"144",2020-06-22,"miami will require people to wear masks or face coverings in public because of the increase in coronavirus cases the mayor say"
"145",2020-06-22,"the golden globe awards which are usually in early january will be held next year on feb because of the coronavirus pandemic tina fey and amy poehler are set to host"
"146",2020-06-22,"there are more than million coronavirus cases worldwide according to johns hopkins university more than people have died from it"
"147",2020-06-22,"the rising number of coronavirus cases in the us cannot be explained just by an increased number of tests a who official says adding that there is evidence of an increase in hospitalizations"
"148",2020-06-22,"the number of reported coronavirus cases in florida has surpassed according to new state data follow live updates"
"149",2020-06-22,"the netherlands reports no new covid deaths in the past day the first hour period with no deaths there since march follow live updates"
"150",2020-06-21,"italy records its lowest increase in coronavirus deaths in a hour period since the beginning of march"
"151",2020-06-21,"trump's rally in tulsa could be a covid super spreader event an er doctor warn"
"152",2020-06-21,"cnn's jake tapper presses white house trade adviser peter navarro's claim that china created the coronavirus cnnsotu"
"153",2020-06-21,"president trump at his oklahoma rally says he asked to slow the testing down because an increase in testing leads to an increase in coronavirus cases"
"154",2020-06-21,"president trump used a racist term during his tulsa rally to refer to coronavirus which he has previously referred to as the chinese virus"
"155",2020-06-20,"the nfl players' union advises players to stop training together because of the increase in covid cases in certain states"
"156",2020-06-20,"six campaign staffers working on president trump's rally in tulsa have tested positive for covid"
"157",2020-06-20,"the national institutes of health halts a clinical trial evaluating hydroxychloroquine as a treatment for adults hospitalized with covid after finding no additional benefit to patients"
"158",2020-06-20,"at least clemson university athletes and staff have tested positive for coronavirus including football players the school's athletics department says"
"159",2020-06-19,"us golfer nick watney withdraws from the pga tour's rbc heritage tournament in hilton head south carolina because he tested positive for covid"
"160",2020-06-19,"the us navy will fire the captain of the uss theodore roosevelt aircraft carrier who warned about coronavirus on his ship sources say a preliminary investigation recommended he be reinstated"
"161",2020-06-19,"the world health organization says a singleday record of more than new cases of coronavirus were reported yesterday follow live updates"
"162",2020-06-19,"florida reports nearly new coronavirus cases a record singleday increase for the state follow live updates"
"163",2020-06-19,"the uk's covid alert level has been lowered from level four to level three follow live updates"
"164",2020-06-19,"a cdc forecast projects total coronavirus deaths in the united states by july with deaths increasing in nine states"
"165",2020-06-18,"germany is racing to stop a new coronavirus outbreak after workers at an abattoir in the western state of north rhinewestphalia tested positive for covid"
"166",2020-06-17,"new york city is on track to begin phase two of reopening monday gov andrew cuomo says phase two allows for a wider range of businesses to continue to reopen under covid guidelines according to the state's reopening website"
"167",2020-06-17,"a special disinfectant tunnel has been installed in russian president vladimir putin's house to protect him from coronavirus state media reported the tunnel is designed to disinfect everyone passing through it with a fine water mist"
"168",2020-06-16,"the steroid dexamethasone can save one life for every eight patients treated for covid with the whole treatment only costing around dollars one of the leaders of the oxford university study said at a uk government briefing"
"169",2020-06-16,"kids and teens are estimated to be about half as likely to get infected by coronavirus than those aged or over a new study shows"
"170",2020-06-16,"dr anthony fauci says he last spoke to president trump two weeks ago other key members of the coronavirus task force such as drs deborah birx and robert redfield also are far less visible than they were during the early weeks of the pandemic"
"171",2020-06-16,"the widely available steroid drug dexamethasone may be key in helping to treat the sickest covid patients in the hospital who require ventilation or oxygen according to preliminary findings from researchers in the united kingdom"
"172",2020-06-16,"new zealand has reported its first coronavirus cases in more than three weeks after two women who traveled to the country from the uk were found to have covid"
"173",2020-06-16,"a coronavirus model is forecasting that there will be more than total deaths in the united states by october"
"174",2020-06-15,"the academy awards will be delayed for the first time in years extending eligibility for films after covid shut down productions and theaters"
"175",2020-06-15,"several players for the dallas cowboys and houston texans have tested positive for coronavirus sources tell the nfl network"
"176",2020-06-15,"the world health organization says a coronavirus cluster of more than cases in beijing is a significant event that needs to be investigated follow live updates"
"177",2020-06-15,"the fda pulls its emergency use authorization of hydroxychloroquine for covid treatment citing the latest scientific evidence"
"178",2020-06-15,"us stocks tumble at the opening bell as investors continue to worry about a potential second wave of coronavirus infections"
"179",2020-06-15,"gym chain hour fitness files for bankruptcy permanently closing us locations after the covid pandemic forced its clubs to shut down for months"
"180",2020-06-14,"new york has received complaints of noncompliance with reopening rules as the covid pandemic continues gov andrew cuomo says"
"181",2020-06-14,"trump's tulsa campaign rally site has canceled or postponed all other events until the end of july due to covid concerns"
"182",2020-06-14,"current unemployment benefits stemming from the coronavirus stimulus package are a disincentive says white house economic adviser larry kudlow we are paying people not to work it is better than their salaries would get cnnsotu"
"183",2020-06-12,"there have been a record number of covid cases reported in arkansas in the last hours the governor says"
"184",2020-06-11,"us stocks plummeted on thursday as the dow closed points or lower all three major us indexes recorded their worst day since the big coronavirus selloff in march"
"185",2020-06-11,"as other states see increasing covid cases new york gov andrew cuomo warns we need caution"
"186",2020-06-11,"a medicine that may treat and prevent covid is now being tested in patients in multiple sites around the us regeneron pharmaceuticals inc announced if successful regeneron hopes it could be available by the fall"
"187",2020-06-11,"there are more than two million cases of coronavirus in america according to a tally by johns hopkins university"
"188",2020-06-10,"disneyland and disney california adventure plan to begin a phased reopening on july after months of being closed because of the coronavirus outbreak"
"189",2020-06-10,"president trump says he will host his first rally in months next week in oklahoma and plans to visit four other states in the coming weeks he has not held a rally since early march when all inperson campaign events were halted due to covid concerns"
"190",2020-06-10,"dr anthony fauci the nation's top infectious diseases expert said the world health organization was not correct in suggesting covid transmission from an asymptomatic person to an uninfected person is very rare"
"191",2020-06-10,"people are split on whether they're comfortable returning to their regular routines nearly three months after the covid pandemic caused a widespread shutdown of life in america a cnn poll shows"
"192",2020-06-09,"a world health organization official clarifies after describing asymptomatic transmission of covid as being rare maria van kerkhove who's technical lead for coronavirus response now says this is a major unknown about asymptomatic cases"
"193",2020-06-09,"more than people in the uk have now died after contracting coronavirus according to the respective national statistics offices of england and wales scotland and northern ireland"
"194",2020-06-08,"children in vermont have tested positive for coronavirus after a new outbreak was reported last week"
"195",2020-06-08,"new york mayor de blasio says all indicators of the covid virus are under their thresholds as the city enters phase one of reopening follow live updates"
"196",2020-06-08,"oil giant bp will cut almost of its workforce globally as it looks to reduce costs as a result of the coronavirus pandemic follow live updates"
"197",2020-06-07,"new york is within the parameters for coronavirus cases and hospitalizations it needs to start reopening monday the mayor said"
"198",2020-06-07,"the cdc says it is closely monitoring the demonstrations happening across the us as concerns grow that the protests like other gatherings could spur additional coronavirus transmission"
"199",2020-06-07,"global coronavirus deaths top"
"200",2020-06-05,"about a third of americans surveyed by the us centers for disease control and prevention have used some kind of risky cleaning practice to stop the spread of covid the cdc says"
"201",2020-06-05,"a member of the ohio national guard who is in washington dc has been suspended after the fbi uncovered information that the guardsman expressed white supremacist ideology on the internet"
"202",2020-06-05,"the uk's health secretary says he was appalled by george floyd's death but asks people to not attend planned antiracism protests due to the coronavirus threat follow live updates"
"203",2020-06-05,"the us unemployment rate surprisingly fell to in may as covid restrictions eased in some areas the economy added million jobs"
"204",2020-06-05,"minnesota's governor is asking everyone who has protested the death of george floyd to be checked for coronavirus"
"205",2020-06-03,"on the heels of studies showing hydroxychloroquine does not help patients in the hospital with covid a new study the first of its kind shows the drug does not work to prevent infection with the virus either"
"206",2020-06-03,"the who says coronavirus is not mutating to become more dangerous but that does not mean the pandemic is not becoming more dangerous"
"207",2020-06-03,"the who committee recommends continued study of hydroxychloroquine as a potential covid treatment"
"208",2020-06-03,"a new covid study links obesity with a higher risk of children getting more severely ill"
"209",2020-06-03,"new york state records its lowest daily coronavirus death toll so far with deaths reported tuesday gov andrew cuomo says"
"210",2020-06-03,"cyclone nisarga has made landfall with wind speeds of up to kph mph according to the india meteorological department covid patients were among over people evacuated as the cyclone advanced toward mumbai"
"211",2020-06-03,"more than people including covid patients are being evacuated from lowlying coastal areas in india's western states ahead of a cyclone set to make landfall near mumbai"
"212",2020-06-03,"oklahoma state linebacker amen ogbongbemiga says he has tested positive for covid after attending a protest"
"213",2020-06-03,"peru reports more than new covid cases"
"214",2020-06-03,"president trump says the gop will be forced to find a new state to host their convention because north carolina is standing by coronavirus measures"
"215",2020-06-02,"warmer weather is unlikely to stop the spread of coronavirus the director of the national institutes of health says in a blog post follow live updates"
"216",2020-06-02,"eli lilly and company says it has started the first human trial of an antibody therapy designed to treat the novel coronavirus if the trial shows the treatment is effective against covid it could be available by autumn according to the company"
"217",2020-06-02,"washington dc reported a spike of coronavirus cases pushing back the city's timetable for moving to the second phase of reopening additional businesses and public spaces follow live updates"
"218",2020-05-31,"the world health organization has released new guidance for outdoor events and mass gatherings during the coronavirus pandemic"
"219",2020-05-30,"new york gov andrew cuomo signs a bill giving death benefits to families of frontline workers who died battling the coronavirus pandemic"
"220",2020-05-30,"a person who partied in the lake of the ozarks missouri area on memorial day weekend has tested positive for coronavirus and was possibly infectious over the holiday weekend"
"221",2020-05-29,"the supreme court has rejected an appeal from a louisiana inmate who argued that a state prison was not doing enough to protect him from catching covid"
"222",2020-05-28,"california is reporting the largest singleday increase in confirmed cases since the beginning of the covid pandemic"
"223",2020-05-28,"wearing a mask at home could help stop coronavirus spread among family members a new study says"
"224",2020-05-28,"north carolina had one of its highest days of reported deaths and hospitalizations since the covid crisis began the governor says"
"225",2020-05-28,"six feet of distance may not be enough to prevent coronavirus transmission experts say adding that the world needs to take airborne transmission of the virus seriously"
"226",2020-05-28,"in a matter of months the coronavirus crisis has exploded into a pandemic of historic proportions a timeline of this grim reality reveals a country trying to come to terms with the crisis while the death toll continues to rise"
"227",2020-05-27,"more than people have now died in the united states from the coronavirus according to figures from johns hopkins university"
"228",2020-05-27,"dr anthony fauci says he thinks a coronavirus vaccine could still be on track for the end of follow live updates"
"229",2020-05-27,"mexico has recorded its largest singleday increases in both newly confirmed cases and reported deaths from coronavirus since the outbreak began"
"230",2020-05-26,"brazil has surpassed the united states' daily coronavirus death toll"
"231",2020-05-26,"antibody tests used to determine if people have been infected in the past with covid might be wrong up to half the time the cdc says"
"232",2020-05-26,"latin america has surpassed europe and the united states in the daily number of reported covid infections the director of the pan american health organization says"
"233",2020-05-26,"los angeles county california will appoint an independent inspector general to oversee nursing homes throughout the coronavirus outbreak"
"234",2020-05-26,"new york reports people died from coronavirus yesterday gov cuomo says it is the lowest singleday toll since this started follow live updates"
"235",2020-05-25,"a marylandbased company says it will begin human testing on a potential covid vaccine it is the th company to start human trials around the world"
"236",2020-05-25,"italy records new confirmed cases of coronavirus in hours officials say the lowest daily number since february"
"237",2020-05-25,"the world health organization temporarily halts studying hydroxychloroquine as a potential covid treatment because of safety concerns"
"238",2020-05-24,"foreign athletes from multiple pro sports leagues will be exempt from restrictions on travel to the us during the coronavirus pandemic the acting dhs secretary says"
"239",2020-05-23,"about of moscow's residents are estimated to have the antibody for coronavirus the city's health authorities say"
"240",2020-05-23,"new york gov andrew cuomo reports new coronavirusrelated deaths as hospitalizations continue to fall in the state"
"241",2020-05-22,"basketball legend and current georgetown men's coach patrick ewing says he has tested positive for covid"
"242",2020-05-22,"president trump will donate his salary from this quarter to the department of health and human services to help develop therapies for treating and preventing covid his press secretary says"
"243",2020-05-22,"moderna's stock price skyrocketed as much as after the biotech company announced promising early results for its coronavirus vaccine then two top executives dumped nearly million in stocks"
"244",2020-05-22,"seriously ill covid patients treated with the drug touted by trump had a higher risk of dying in the hospital a large hydroxychloroquine study finds"
"245",2020-05-21,"president trump says flags will be lowered to halfstaff over the next three days to honor coronavirus victims"
"246",2020-05-21,"british health care workers are taking part in a global clinical trial to test the effectiveness of antimalarial drugs chloroquine and hydroxychloroquine against coronavirus"
"247",2020-05-21,"global coronavirus cases have surpassed million according to johns hopkins university data"
"248",2020-05-21,"peru has surpassed confirmed coronavirus cases the country's ministry of health says peru is second to brazil for the highest number of coronavirus cases in latin america"
"249",2020-05-21,"appeals court temporarily blocks order that would allow texans afraid of catching the coronavirus to vote by mail"
"250",2020-05-20,"dutch authorities believe a mink may have infected a human with covid"
"251",2020-05-20,"a texas federal judge rules that all voters including those afraid of catching the novel coronavirus can request absentee mailin ballots due to the pandemic"
"252",2020-05-19,"brazil recorded its highest number of coronavirus deaths and cases in one day according to the country's health ministry"
"253",2020-05-19,"uss theodore roosevelt is expected to return to sea this week following a major coronavirus outbreak"
"254",2020-05-19,"president trump says he is considering a travel ban on latin america and called the high number of us covid cases a badge of honor because it means the us is testing more people"
"255",2020-05-19,"global carbon emissions drop during coronavirus lockdowns"
"256",2020-05-19,"federal reserve chair powell and treasury secretary mnuchin face a senate grilling on stimulus spending during the covid crisis follow live updates"
"257",2020-05-19,"the seychelles says it is banning all cruise ships through the end of next year to help prevent the spread of coronavirus"
